from,to,action,p(s'a|s)
8068,7546,0,0.02564102564102564
8068,10172,1,0.01282051282051282
8068,4566,2,0.01282051282051282
8068,11897,2,0.01282051282051282
8068,3637,0,0.01282051282051282
8068,13333,3,0.02564102564102564
8068,635,0,0.01282051282051282
8069,8069,3,0.625
8069,8069,2,0.125
8069,7055,3,0.25
8070,12539,1,1.0
8071,8044,0,0.2857142857142857
8071,10030,0,0.5714285714285714
8071,2214,0,0.14285714285714285
8072,11238,5,0.3333333333333333
8072,13869,2,0.25
8072,7918,2,0.20833333333333334
8072,3284,5,0.08333333333333333
8072,4043,2,0.08333333333333333
8072,8072,4,0.041666666666666664
8073,8073,5,0.25
8073,8073,2,0.125
8073,9202,2,0.0625
8073,9202,5,0.1875
8073,5088,5,0.0625
8073,13789,0,0.0625
8073,11156,0,0.1875
8073,14382,0,0.0625
8074,8074,3,0.3333333333333333
8074,5824,1,0.3333333333333333
8074,3743,1,0.3333333333333333
8075,7708,2,0.75
8075,8075,5,0.25
8076,12323,0,0.5
8076,10874,0,0.5
8077,3419,5,0.2857142857142857
8077,8386,2,0.2857142857142857
8077,8077,0,0.14285714285714285
8077,7274,2,0.14285714285714285
8077,8411,5,0.14285714285714285
8078,263,5,0.02631578947368421
8078,11464,2,0.18421052631578946
8078,9848,5,0.2631578947368421
8078,6112,2,0.05263157894736842
8078,11852,5,0.05263157894736842
8078,7806,5,0.05263157894736842
8078,5832,0,0.07894736842105263
8078,11097,1,0.05263157894736842
8078,9591,0,0.02631578947368421
8078,3870,0,0.07894736842105263
8078,6888,0,0.02631578947368421
8078,973,2,0.02631578947368421
8078,8078,3,0.05263157894736842
8078,2489,0,0.02631578947368421
8079,14091,1,1.0
8080,14148,0,1.0
8081,3129,3,0.012875536480686695
8081,1079,5,0.017167381974248927
8081,8832,5,0.3648068669527897
8081,8081,2,0.27467811158798283
8081,8081,3,0.055793991416309016
8081,8081,4,0.008583690987124463
8081,8081,5,0.008583690987124463
8081,2213,5,0.034334763948497854
8081,7957,2,0.03862660944206009
8081,7957,3,0.004291845493562232
8081,7957,5,0.004291845493562232
8081,11026,0,0.008583690987124463
8081,1941,0,0.034334763948497854
8081,3684,1,0.05150214592274678
8081,9035,5,0.012875536480686695
8081,12558,2,0.012875536480686695
8081,12859,3,0.004291845493562232
8081,2299,2,0.034334763948497854
8081,2299,3,0.004291845493562232
8081,11181,1,0.004291845493562232
8081,10408,0,0.008583690987124463
8082,8082,1,0.375
8082,8082,5,0.125
8082,8082,4,0.25
8082,12798,2,0.125
8082,4330,1,0.125
8083,4641,0,1.0
8084,5958,2,0.375
8084,4085,5,0.375
8084,5943,0,0.125
8084,5385,0,0.125
8085,4508,3,0.14285714285714285
8085,14106,3,0.14285714285714285
8085,8085,4,0.14285714285714285
8085,8085,2,0.2857142857142857
8085,8085,5,0.14285714285714285
8085,2288,0,0.14285714285714285
8086,9446,5,0.7142857142857143
8086,8086,2,0.21428571428571427
8086,707,5,0.07142857142857142
8087,8087,3,0.5
8087,803,0,0.5
8088,9188,5,0.4
8088,8088,2,0.3142857142857143
8088,10141,5,0.02857142857142857
8088,6130,3,0.14285714285714285
8088,2412,5,0.02857142857142857
8088,467,3,0.02857142857142857
8088,14000,2,0.02857142857142857
8088,2084,0,0.02857142857142857
8089,4193,5,0.6666666666666666
8089,11759,2,0.3333333333333333
8090,8314,5,0.1891891891891892
8090,8314,3,0.02702702702702703
8090,8090,5,0.08108108108108109
8090,8090,3,0.08108108108108109
8090,8174,1,0.10810810810810811
8090,7404,1,0.08108108108108109
8090,10534,0,0.1891891891891892
8090,9342,0,0.02702702702702703
8090,6681,3,0.05405405405405406
8090,6681,5,0.02702702702702703
8090,2614,0,0.02702702702702703
8090,8854,1,0.05405405405405406
8090,1305,2,0.02702702702702703
8090,2482,0,0.02702702702702703
8091,8091,5,0.31833910034602075
8091,8091,2,0.2664359861591695
8091,8091,4,0.006920415224913495
8091,1176,1,0.08996539792387544
8091,5972,0,0.0034602076124567475
8091,5972,5,0.01730103806228374
8091,5972,2,0.006920415224913495
8091,3790,1,0.01730103806228374
8091,8352,3,0.01384083044982699
8091,9690,0,0.10034602076124567
8091,10677,3,0.04498269896193772
8091,6303,0,0.01730103806228374
8091,1650,1,0.006920415224913495
8091,4901,5,0.03806228373702422
8091,4901,2,0.02422145328719723
8091,4642,0,0.010380622837370242
8091,7955,3,0.0034602076124567475
8091,2076,5,0.0034602076124567475
8091,7815,0,0.0034602076124567475
8091,13222,0,0.0034602076124567475
8091,2598,1,0.0034602076124567475
8092,8092,3,0.1590909090909091
8092,3100,3,0.11363636363636363
8092,9457,0,0.022727272727272728
8092,8124,5,0.13636363636363635
8092,1651,0,0.022727272727272728
8092,8339,0,0.09090909090909091
8092,3128,5,0.022727272727272728
8092,7515,0,0.06818181818181818
8092,8183,5,0.11363636363636363
8092,6474,1,0.022727272727272728
8092,10061,3,0.022727272727272728
8092,12053,5,0.06818181818181818
8092,13847,5,0.045454545454545456
8092,13275,0,0.045454545454545456
8092,11065,5,0.022727272727272728
8092,1508,5,0.022727272727272728
8093,8695,0,1.0
8094,8711,2,0.75
8094,8099,5,0.25
8095,8095,5,0.30864197530864196
8095,8095,2,0.6172839506172839
8095,8095,4,0.024691358024691357
8095,13239,2,0.024691358024691357
8095,13239,5,0.024691358024691357
8096,8096,5,0.41284403669724773
8096,8096,1,0.27522935779816515
8096,8096,4,0.03669724770642202
8096,9214,5,0.027522935779816515
8096,9214,1,0.03669724770642202
8096,7474,3,0.10091743119266056
8096,131,2,0.10091743119266056
8096,131,0,0.009174311926605505
8097,6666,0,0.16304347826086957
8097,7266,3,0.021739130434782608
8097,1525,0,0.021739130434782608
8097,5179,0,0.021739130434782608
8097,13028,1,0.03260869565217391
8097,8097,1,0.31521739130434784
8097,8097,5,0.021739130434782608
8097,6844,0,0.021739130434782608
8097,2451,0,0.15217391304347827
8097,13554,1,0.021739130434782608
8097,10745,0,0.05434782608695652
8097,6829,0,0.010869565217391304
8097,7627,0,0.14130434782608695
8098,1695,1,0.5
8098,1413,1,0.5
8099,6664,1,0.2
8099,32,1,0.2
8099,10813,1,0.2
8099,196,1,0.2
8099,13449,5,0.2
8100,8100,2,0.35714285714285715
8100,8100,4,0.07142857142857142
8100,8999,1,0.07142857142857142
8100,1421,1,0.21428571428571427
8100,9298,1,0.14285714285714285
8100,13889,1,0.07142857142857142
8100,5789,3,0.07142857142857142
8101,8101,1,0.6
8101,6994,1,0.4
8102,12615,0,0.1509433962264151
8102,8367,0,0.24528301886792453
8102,4681,0,0.32075471698113206
8102,8102,2,0.09433962264150944
8102,8102,0,0.03773584905660377
8102,4164,0,0.03773584905660377
8102,7563,5,0.03773584905660377
8102,12775,0,0.018867924528301886
8102,1055,2,0.03773584905660377
8102,12833,5,0.018867924528301886
8103,2268,0,1.0
8104,4244,5,0.2222222222222222
8104,7636,2,0.1111111111111111
8104,13663,5,0.1111111111111111
8104,8104,3,0.1111111111111111
8104,3127,5,0.2222222222222222
8104,11094,1,0.1111111111111111
8104,9382,0,0.1111111111111111
8105,10894,1,1.0
8106,2594,0,1.0
8107,8107,2,0.41841004184100417
8107,8107,5,0.5062761506276151
8107,8107,4,0.0041841004184100415
8107,9867,2,0.02092050209205021
8107,9867,5,0.016736401673640166
8107,12243,5,0.016736401673640166
8107,12243,2,0.008368200836820083
8107,2730,2,0.0041841004184100415
8107,12682,1,0.0041841004184100415
8108,8108,5,0.5
8108,8108,3,0.14285714285714285
8108,8108,2,0.14285714285714285
8108,8108,4,0.07142857142857142
8108,12145,2,0.07142857142857142
8108,2832,0,0.07142857142857142
8109,6139,5,1.0
8110,11366,3,0.15789473684210525
8110,8110,4,0.09473684210526316
8110,8110,5,0.30526315789473685
8110,8110,0,0.07368421052631578
8110,895,2,0.23157894736842105
8110,2950,2,0.021052631578947368
8110,13931,5,0.10526315789473684
8110,6351,3,0.010526315789473684
8111,13810,5,0.3333333333333333
8111,2236,5,0.3333333333333333
8111,5003,5,0.3333333333333333
8112,5895,1,1.0
8113,7849,5,0.14285714285714285
8113,5042,0,0.03571428571428571
8113,10969,5,0.2857142857142857
8113,8113,4,0.03571428571428571
8113,8113,2,0.4642857142857143
8113,8226,2,0.03571428571428571
8114,3257,0,0.2
8114,8114,1,0.2
8114,12092,3,0.2
8114,6234,0,0.2
8114,13851,0,0.2
8115,5259,0,0.6111111111111112
8115,1841,0,0.05555555555555555
8115,8115,2,0.05555555555555555
8115,10570,1,0.05555555555555555
8115,11654,3,0.05555555555555555
8115,6150,0,0.05555555555555555
8115,2970,5,0.05555555555555555
8115,4615,1,0.05555555555555555
8116,8116,5,0.411214953271028
8116,8116,0,0.018691588785046728
8116,7196,2,0.205607476635514
8116,2619,5,0.14953271028037382
8116,2619,0,0.009345794392523364
8116,994,2,0.07476635514018691
8116,12813,3,0.056074766355140186
8116,10057,2,0.018691588785046728
8116,13828,3,0.028037383177570093
8116,13778,5,0.028037383177570093
8117,11464,2,0.0755813953488372
8117,11464,0,0.011627906976744186
8117,8117,1,0.4883720930232558
8117,8117,5,0.1569767441860465
8117,8117,4,0.01744186046511628
8117,3929,1,0.046511627906976744
8117,3929,5,0.005813953488372093
8117,2489,0,0.03488372093023256
8117,8078,3,0.023255813953488372
8117,9591,0,0.03488372093023256
8117,2937,5,0.011627906976744186
8117,2937,1,0.029069767441860465
8117,12794,0,0.029069767441860465
8117,10978,5,0.005813953488372093
8117,6373,0,0.005813953488372093
8117,12744,0,0.005813953488372093
8117,5311,2,0.005813953488372093
8117,6334,0,0.005813953488372093
8117,11011,0,0.005813953488372093
8118,13483,5,0.05
8118,8118,5,0.1
8118,8118,3,0.2
8118,14085,5,0.15
8118,14085,3,0.1
8118,14085,4,0.05
8118,14088,2,0.25
8118,3132,2,0.1
8119,8119,2,0.3898305084745763
8119,8119,5,0.3220338983050847
8119,8088,5,0.06779661016949153
8119,8088,2,0.0847457627118644
8119,2792,3,0.05084745762711865
8119,11342,2,0.01694915254237288
8119,5833,0,0.03389830508474576
8119,6130,3,0.01694915254237288
8119,14245,2,0.01694915254237288
8120,13929,1,0.37542662116040953
8120,3081,3,0.006825938566552901
8120,4614,1,0.040955631399317405
8120,8120,2,0.11262798634812286
8120,8120,5,0.24232081911262798
8120,8120,4,0.010238907849829351
8120,13052,0,0.017064846416382253
8120,12470,5,0.034129692832764506
8120,12470,2,0.020477815699658702
8120,8563,3,0.006825938566552901
8120,9144,1,0.010238907849829351
8120,2607,0,0.010238907849829351
8120,2149,3,0.05802047781569966
8120,42,1,0.010238907849829351
8120,393,0,0.013651877133105802
8120,8775,4,0.006825938566552901
8120,8775,5,0.0034129692832764505
8120,9652,0,0.0034129692832764505
8120,3767,1,0.0034129692832764505
8120,7437,1,0.0034129692832764505
8120,13655,1,0.0034129692832764505
8120,10058,1,0.0034129692832764505
8120,5612,0,0.0034129692832764505
8121,2816,1,0.6666666666666666
8121,13012,0,0.1111111111111111
8121,8121,4,0.1111111111111111
8121,4509,1,0.1111111111111111
8122,4007,0,0.038461538461538464
8122,2189,0,0.038461538461538464
8122,11265,0,0.038461538461538464
8122,8122,2,0.38461538461538464
8122,14257,0,0.11538461538461539
8122,2895,0,0.19230769230769232
8122,5051,2,0.038461538461538464
8122,2044,0,0.07692307692307693
8122,5689,0,0.07692307692307693
8123,8123,5,0.5
8123,12120,0,0.16666666666666666
8123,2998,2,0.16666666666666666
8123,13757,5,0.16666666666666666
8124,8124,2,0.0625
8124,9129,0,0.875
8124,5161,0,0.0625
8125,3287,3,0.24444444444444444
8125,8125,4,0.06666666666666667
8125,8125,5,0.08888888888888889
8125,8125,0,0.044444444444444446
8125,13037,5,0.08888888888888889
8125,13037,4,0.022222222222222223
8125,5522,1,0.06666666666666667
8125,4832,1,0.1111111111111111
8125,7419,1,0.044444444444444446
8125,8289,2,0.022222222222222223
8125,1866,1,0.022222222222222223
8125,14084,1,0.022222222222222223
8125,9268,1,0.06666666666666667
8125,13600,3,0.044444444444444446
8125,12962,4,0.022222222222222223
8125,14431,1,0.022222222222222223
8126,1267,2,0.5
8126,6672,5,0.2
8126,11641,2,0.03333333333333333
8126,3815,2,0.06666666666666667
8126,9666,0,0.1
8126,8126,3,0.03333333333333333
8126,8431,5,0.03333333333333333
8126,4754,3,0.03333333333333333
8127,2765,1,1.0
8128,8128,1,0.3333333333333333
8128,8128,5,0.3333333333333333
8128,12498,3,0.3333333333333333
8129,10092,0,0.2608695652173913
8129,3996,5,0.014492753623188406
8129,8129,4,0.014492753623188406
8129,8129,5,0.11594202898550725
8129,8129,3,0.07246376811594203
8129,8129,2,0.10144927536231885
8129,6560,0,0.028985507246376812
8129,1488,5,0.028985507246376812
8129,1488,2,0.028985507246376812
8129,1488,3,0.014492753623188406
8129,6662,3,0.043478260869565216
8129,6662,5,0.014492753623188406
8129,7854,1,0.014492753623188406
8129,10950,0,0.014492753623188406
8129,2777,0,0.014492753623188406
8129,13587,1,0.08695652173913043
8129,7290,0,0.057971014492753624
8129,13937,0,0.014492753623188406
8129,2788,0,0.014492753623188406
8129,8583,5,0.014492753623188406
8129,9228,3,0.014492753623188406
8129,4332,1,0.014492753623188406
8130,8130,2,0.6666666666666666
8130,9339,5,0.3333333333333333
8131,8131,2,0.5208333333333334
8131,3755,4,0.020833333333333332
8131,3755,2,0.20833333333333334
8131,4304,0,0.020833333333333332
8131,2734,5,0.08333333333333333
8131,4504,5,0.08333333333333333
8131,9138,5,0.020833333333333332
8131,12958,0,0.041666666666666664
8132,1820,0,1.0
8133,1088,5,0.6
8133,613,5,0.044444444444444446
8133,6767,5,0.26666666666666666
8133,2263,2,0.08888888888888889
8134,8617,3,1.0
8135,8135,5,0.5
8135,8135,0,0.05555555555555555
8135,10437,5,0.05555555555555555
8135,7956,3,0.14814814814814814
8135,12481,2,0.18518518518518517
8135,7645,5,0.037037037037037035
8135,4448,3,0.018518518518518517
8136,6258,2,0.05263157894736842
8136,8136,3,0.10526315789473684
8136,8136,5,0.5263157894736842
8136,428,2,0.05263157894736842
8136,3256,1,0.05263157894736842
8136,13214,5,0.05263157894736842
8136,2208,5,0.05263157894736842
8136,2208,3,0.05263157894736842
8136,13837,2,0.05263157894736842
8137,8062,1,1.0
8138,7713,0,0.4444444444444444
8138,9463,5,0.05555555555555555
8138,9463,3,0.05555555555555555
8138,2051,1,0.16666666666666666
8138,14251,1,0.05555555555555555
8138,8138,5,0.16666666666666666
8138,13412,4,0.05555555555555555
8139,7176,1,1.0
8140,13756,0,0.10714285714285714
8140,13756,2,0.10714285714285714
8140,2862,0,0.10714285714285714
8140,8794,0,0.10714285714285714
8140,8140,5,0.03571428571428571
8140,8140,1,0.07142857142857142
8140,11796,3,0.07142857142857142
8140,6450,0,0.03571428571428571
8140,12500,0,0.17857142857142858
8140,2126,0,0.03571428571428571
8140,10219,0,0.03571428571428571
8140,8478,0,0.03571428571428571
8140,13245,0,0.03571428571428571
8140,6273,0,0.03571428571428571
8141,8141,5,0.4186046511627907
8141,8141,2,0.046511627906976744
8141,9201,5,0.046511627906976744
8141,5656,3,0.27906976744186046
8141,8790,3,0.06976744186046512
8141,6442,5,0.046511627906976744
8141,5450,3,0.023255813953488372
8141,6670,5,0.023255813953488372
8141,12134,0,0.046511627906976744
8142,10922,5,0.5625
8142,14321,5,0.125
8142,8142,2,0.0625
8142,8142,5,0.0625
8142,6002,1,0.0625
8142,13775,1,0.0625
8142,3589,4,0.0625
8143,3711,2,1.0
8144,8144,1,0.4
8144,8144,5,0.06666666666666667
8144,6469,2,0.06666666666666667
8144,6469,0,0.06666666666666667
8144,10769,0,0.13333333333333333
8144,9084,1,0.2
8144,8619,0,0.06666666666666667
8145,4855,1,0.5
8145,6412,1,0.5
8146,8146,5,0.5714285714285714
8146,8146,2,0.14285714285714285
8146,12185,5,0.2857142857142857
8147,7273,1,0.23529411764705882
8147,3515,2,0.058823529411764705
8147,3515,3,0.058823529411764705
8147,7212,5,0.29411764705882354
8147,8147,2,0.11764705882352941
8147,8147,3,0.058823529411764705
8147,14067,5,0.058823529411764705
8147,6750,2,0.058823529411764705
8147,9104,1,0.058823529411764705
8148,2623,0,0.07692307692307693
8148,8148,2,0.5384615384615384
8148,12722,2,0.15384615384615385
8148,14349,1,0.07692307692307693
8148,5023,3,0.07692307692307693
8148,9947,5,0.07692307692307693
8149,4646,0,1.0
8150,10620,1,0.07142857142857142
8150,8150,2,0.22857142857142856
8150,8150,5,0.24285714285714285
8150,8150,4,0.014285714285714285
8150,1708,5,0.02142857142857143
8150,1708,2,0.014285714285714285
8150,1708,4,0.007142857142857143
8150,9690,0,0.014285714285714285
8150,11110,1,0.02142857142857143
8150,12046,0,0.03571428571428571
8150,6439,1,0.04285714285714286
8150,14073,2,0.02142857142857143
8150,14073,5,0.007142857142857143
8150,6123,1,0.03571428571428571
8150,4066,3,0.05
8150,5662,5,0.007142857142857143
8150,5662,2,0.007142857142857143
8150,1361,1,0.02142857142857143
8150,12853,1,0.014285714285714285
8150,11953,1,0.007142857142857143
8150,1672,1,0.007142857142857143
8150,1772,1,0.007142857142857143
8150,1687,1,0.007142857142857143
8150,73,1,0.007142857142857143
8150,5246,1,0.02857142857142857
8150,13097,2,0.007142857142857143
8150,4644,1,0.007142857142857143
8150,4219,0,0.007142857142857143
8150,9415,1,0.014285714285714285
8150,9008,1,0.007142857142857143
8150,6542,1,0.007142857142857143
8150,7410,1,0.007142857142857143
8151,8151,5,1.0
8152,8152,3,0.75
8152,10740,4,0.25
8153,9267,1,0.21311475409836064
8153,12729,1,0.04918032786885246
8153,547,0,0.04918032786885246
8153,8153,1,0.4098360655737705
8153,490,3,0.01639344262295082
8153,490,0,0.06557377049180328
8153,12800,0,0.06557377049180328
8153,759,0,0.03278688524590164
8153,5320,0,0.01639344262295082
8153,7360,1,0.01639344262295082
8153,10158,0,0.01639344262295082
8153,11185,0,0.01639344262295082
8153,9939,0,0.03278688524590164
8154,4236,0,0.5
8154,1867,2,0.5
8155,3552,2,0.2
8155,4790,2,0.2
8155,10755,5,0.2
8155,9995,4,0.2
8155,3157,1,0.2
8156,11894,1,0.25
8156,5687,3,0.125
8156,10438,1,0.125
8156,12128,1,0.25
8156,2672,1,0.125
8156,2136,1,0.125
8157,8157,5,0.64
8157,3226,5,0.12
8157,2081,5,0.08
8157,14281,3,0.04
8157,11794,3,0.04
8157,1679,4,0.04
8157,1679,5,0.04
8158,3462,0,1.0
8159,9383,0,0.5
8159,9253,0,0.5
8160,991,2,0.3333333333333333
8160,8160,5,0.3333333333333333
8160,5978,5,0.3333333333333333
8161,5878,2,0.16176470588235295
8161,10243,2,0.08823529411764706
8161,1668,2,0.2647058823529412
8161,5122,5,0.36764705882352944
8161,13312,5,0.07352941176470588
8161,9140,3,0.014705882352941176
8161,8161,3,0.014705882352941176
8161,8042,0,0.014705882352941176
8162,5154,0,1.0
8163,11632,5,0.5
8163,8945,3,0.5
8164,9336,5,0.21739130434782608
8164,8164,3,0.17391304347826086
8164,1095,5,0.2608695652173913
8164,13615,2,0.08695652173913043
8164,13767,3,0.043478260869565216
8164,6946,5,0.08695652173913043
8164,9270,0,0.043478260869565216
8164,9961,5,0.043478260869565216
8164,10970,5,0.043478260869565216
8165,8165,5,0.2857142857142857
8165,8165,4,0.14285714285714285
8165,12368,3,0.2857142857142857
8165,8390,0,0.14285714285714285
8165,8573,5,0.14285714285714285
8166,4747,3,0.2
8166,14330,1,0.4
8166,8166,4,0.2
8166,2475,1,0.2
8167,10401,5,0.045454545454545456
8167,8167,2,0.045454545454545456
8167,8167,3,0.18181818181818182
8167,5640,5,0.045454545454545456
8167,14413,5,0.2727272727272727
8167,4181,2,0.045454545454545456
8167,5561,0,0.045454545454545456
8167,4882,3,0.045454545454545456
8167,11853,5,0.2727272727272727
8168,8168,5,0.4166666666666667
8168,8168,4,0.16666666666666666
8168,14410,5,0.08333333333333333
8168,478,3,0.3333333333333333
8169,12070,5,1.0
8170,5468,5,0.925764192139738
8170,12154,5,0.0611353711790393
8170,8033,5,0.013100436681222707
8171,8171,0,0.2579185520361991
8171,8171,5,0.23076923076923078
8171,8171,4,0.01583710407239819
8171,10386,3,0.25565610859728505
8171,8261,1,0.033936651583710405
8171,9333,1,0.0022624434389140274
8171,8780,1,0.0022624434389140274
8171,4187,1,0.004524886877828055
8171,9317,2,0.00904977375565611
8171,9073,1,0.07013574660633484
8171,7086,2,0.04751131221719457
8171,11341,0,0.01809954751131222
8171,11341,5,0.006787330316742082
8171,65,3,0.00904977375565611
8171,6056,1,0.00904977375565611
8171,3733,1,0.00904977375565611
8171,4831,1,0.0022624434389140274
8171,11309,0,0.0022624434389140274
8171,12228,1,0.006787330316742082
8171,2126,1,0.0022624434389140274
8171,632,1,0.0022624434389140274
8171,1289,1,0.0022624434389140274
8172,9991,5,0.3333333333333333
8172,10453,0,0.6666666666666666
8173,4595,2,0.4666666666666667
8173,1590,0,0.26666666666666666
8173,4085,5,0.06666666666666667
8173,3459,2,0.06666666666666667
8173,7361,0,0.06666666666666667
8173,13019,1,0.06666666666666667
8174,2398,0,0.1
8174,6835,1,0.15
8174,8174,1,0.35
8174,11661,0,0.1
8174,8854,1,0.05
8174,8314,3,0.25
8175,5485,0,0.08163265306122448
8175,5485,5,0.14285714285714285
8175,5485,4,0.02040816326530612
8175,8175,0,0.12244897959183673
8175,8175,5,0.20408163265306123
8175,13329,2,0.14285714285714285
8175,2525,2,0.061224489795918366
8175,11338,2,0.02040816326530612
8175,11299,1,0.02040816326530612
8175,7773,3,0.061224489795918366
8175,2884,3,0.061224489795918366
8175,9126,1,0.02040816326530612
8175,2506,1,0.02040816326530612
8175,11223,1,0.02040816326530612
8176,8176,5,0.2
8176,8176,3,0.13333333333333333
8176,8176,4,0.03333333333333333
8176,9772,5,0.06666666666666667
8176,9772,3,0.03333333333333333
8176,13480,0,0.4666666666666667
8176,2261,0,0.03333333333333333
8176,7576,1,0.03333333333333333
8177,9064,2,0.4
8177,9636,2,0.2
8177,8177,5,0.4
8178,8178,5,0.6666666666666666
8178,1146,5,0.2222222222222222
8178,11440,5,0.1111111111111111
8179,12722,2,0.6666666666666666
8179,5386,5,0.08333333333333333
8179,2623,0,0.08333333333333333
8179,7268,5,0.08333333333333333
8179,14303,2,0.08333333333333333
8180,6861,0,1.0
8181,8181,5,0.8148148148148148
8181,8181,3,0.037037037037037035
8181,5365,5,0.07407407407407407
8181,8974,5,0.037037037037037035
8181,10105,5,0.037037037037037035
8182,13828,5,0.2
8182,830,2,0.3333333333333333
8182,994,2,0.13333333333333333
8182,8182,5,0.16666666666666666
8182,8182,4,0.03333333333333333
8182,10057,2,0.03333333333333333
8182,7752,5,0.06666666666666667
8182,2619,0,0.03333333333333333
8183,11211,0,0.75
8183,4037,0,0.0625
8183,7355,0,0.1875
8184,4361,3,0.5
8184,6543,2,0.5
8185,8185,5,0.25
8185,8185,3,0.16666666666666666
8185,800,2,0.25
8185,13207,0,0.08333333333333333
8185,12819,0,0.08333333333333333
8185,3270,0,0.16666666666666666
8186,8186,4,0.3333333333333333
8186,2484,0,0.3333333333333333
8186,11322,0,0.3333333333333333
8187,2978,0,0.125
8187,11496,0,0.125
8187,2282,0,0.25
8187,13998,0,0.375
8187,12359,0,0.125
8188,8188,5,0.46621621621621623
8188,8188,3,0.05405405405405406
8188,8188,4,0.013513513513513514
8188,12939,0,0.16216216216216217
8188,10505,2,0.19594594594594594
8188,11804,1,0.013513513513513514
8188,1452,2,0.02027027027027027
8188,6879,5,0.0472972972972973
8188,8810,0,0.02027027027027027
8188,263,1,0.006756756756756757
8189,8189,5,0.16666666666666666
8189,8189,3,0.16666666666666666
8189,8681,5,0.5
8189,9138,2,0.16666666666666666
8190,8915,0,0.25
8190,3394,3,0.25
8190,13107,0,0.25
8190,7396,2,0.25
8191,8191,2,0.5
8191,8191,5,0.3333333333333333
8191,5332,5,0.16666666666666666
8192,485,3,0.14754098360655737
8192,8192,5,0.32786885245901637
8192,8192,2,0.04918032786885246
8192,4520,5,0.04918032786885246
8192,5549,5,0.19672131147540983
8192,5549,2,0.01639344262295082
8192,14129,3,0.11475409836065574
8192,12495,0,0.04918032786885246
8192,13139,3,0.04918032786885246
8193,6052,5,1.0
8194,8194,2,0.3333333333333333
8194,8194,5,0.3333333333333333
8194,7140,2,0.3333333333333333
8195,4660,0,1.0
8196,8196,5,0.3333333333333333
8196,13321,1,0.3333333333333333
8196,6880,1,0.3333333333333333
8197,4766,5,0.3076923076923077
8197,9807,0,0.07692307692307693
8197,8433,0,0.3076923076923077
8197,4733,0,0.07692307692307693
8197,8197,2,0.07692307692307693
8197,11747,0,0.07692307692307693
8197,13482,0,0.07692307692307693
8198,12226,1,0.5
8198,14307,5,0.125
8198,8198,5,0.25
8198,14043,3,0.125
8199,7094,5,0.75
8199,752,5,0.25
8200,7690,0,1.0
8201,900,0,0.0311284046692607
8201,5805,5,0.11673151750972763
8201,8201,3,0.4785992217898833
8201,8201,4,0.0038910505836575876
8201,2010,3,0.027237354085603113
8201,12550,3,0.042801556420233464
8201,10440,1,0.019455252918287938
8201,13745,1,0.038910505836575876
8201,7291,1,0.027237354085603113
8201,10882,1,0.027237354085603113
8201,14241,5,0.019455252918287938
8201,2367,3,0.011673151750972763
8201,4787,5,0.058365758754863814
8201,6560,1,0.007782101167315175
8201,4474,5,0.007782101167315175
8201,12485,1,0.0038910505836575876
8201,926,1,0.007782101167315175
8201,2662,1,0.0038910505836575876
8201,3084,1,0.023346303501945526
8201,5294,5,0.007782101167315175
8201,9853,1,0.0038910505836575876
8201,14174,5,0.0038910505836575876
8201,13810,3,0.007782101167315175
8201,13312,3,0.0038910505836575876
8201,3923,1,0.007782101167315175
8201,13687,2,0.007782101167315175
8202,13560,1,0.4
8202,735,1,0.4
8202,4271,1,0.2
8203,8799,5,0.25
8203,8203,2,0.5
8203,14173,2,0.25
8204,8204,5,0.625
8204,8204,1,0.09375
8204,8204,4,0.125
8204,6757,2,0.15625
8205,11932,1,1.0
8206,8206,2,0.2857142857142857
8206,12755,0,0.14285714285714285
8206,498,0,0.2857142857142857
8206,11221,0,0.2857142857142857
8207,7313,1,0.5
8207,4454,3,0.5
8208,3929,1,0.16
8208,9870,1,0.2
8208,8208,5,0.16
8208,8208,3,0.08
8208,8117,1,0.04
8208,2037,5,0.04
8208,2037,3,0.12
8208,2037,2,0.04
8208,9591,3,0.08
8208,4074,0,0.04
8208,6334,3,0.04
8209,2715,5,0.38461538461538464
8209,8209,0,0.38461538461538464
8209,866,2,0.23076923076923078
8210,9119,3,1.0
8211,8211,5,0.5
8211,1748,1,0.5
8212,3188,2,1.0
8213,8213,5,0.5714285714285714
8213,9510,1,0.14285714285714285
8213,12175,3,0.14285714285714285
8213,12175,5,0.14285714285714285
8214,8214,5,0.4583333333333333
8214,4394,2,0.041666666666666664
8214,11879,5,0.20833333333333334
8214,5877,1,0.041666666666666664
8214,7903,0,0.08333333333333333
8214,4616,2,0.041666666666666664
8214,1842,3,0.041666666666666664
8214,1842,5,0.041666666666666664
8214,1923,0,0.041666666666666664
8215,566,5,0.5
8215,9502,5,0.5
8216,8216,5,0.14130434782608695
8216,8216,1,0.3695652173913043
8216,4726,3,0.05434782608695652
8216,4726,2,0.07608695652173914
8216,5394,2,0.05434782608695652
8216,9386,1,0.16304347826086957
8216,9386,5,0.021739130434782608
8216,4393,1,0.043478260869565216
8216,4393,4,0.010869565217391304
8216,5145,0,0.010869565217391304
8216,7565,3,0.021739130434782608
8216,10585,2,0.021739130434782608
8216,10585,3,0.010869565217391304
8217,8217,5,0.2857142857142857
8217,10144,2,0.07142857142857142
8217,13705,1,0.35714285714285715
8217,12424,2,0.07142857142857142
8217,8005,5,0.07142857142857142
8217,10923,0,0.07142857142857142
