from,to,action,p(s'a|s)
3714,4113,2,0.029850746268656716
3715,1350,1,0.1111111111111111
3715,3715,1,0.3333333333333333
3715,3715,4,0.1111111111111111
3715,1305,5,0.1111111111111111
3715,6531,3,0.1111111111111111
3715,4355,3,0.2222222222222222
3716,4443,2,1.0
3717,3717,0,0.2289156626506024
3717,3717,4,0.14457831325301204
3717,3717,5,0.13253012048192772
3717,5735,1,0.12048192771084337
3717,5096,3,0.13253012048192772
3717,545,2,0.08433734939759036
3717,5549,2,0.13253012048192772
3717,2154,1,0.024096385542168676
3718,6569,2,0.125
3718,2903,4,0.25
3718,4548,5,0.25
3718,1464,3,0.125
3718,6341,2,0.125
3718,4776,0,0.125
3719,2400,5,0.10784313725490197
3719,2400,1,0.14705882352941177
3719,2400,4,0.0392156862745098
3719,6247,3,0.14705882352941177
3719,6120,0,0.049019607843137254
3719,4622,4,0.00980392156862745
3719,3719,4,0.06862745098039216
3719,3719,5,0.06862745098039216
3719,3719,0,0.0784313725490196
3719,3719,1,0.0392156862745098
3719,2739,3,0.029411764705882353
3719,4919,2,0.14705882352941177
3719,5370,3,0.0196078431372549
3719,2151,0,0.00980392156862745
3719,803,3,0.0196078431372549
3719,4187,2,0.00980392156862745
3719,789,0,0.00980392156862745
3720,215,0,0.2
3720,3180,5,0.2
3720,5123,1,0.4
3720,3720,4,0.2
3721,4279,0,0.08823529411764706
3721,3721,4,0.09033613445378151
3721,3721,3,0.07352941176470588
3721,3721,5,0.10084033613445378
3721,6090,2,0.025210084033613446
3721,2499,3,0.07142857142857142
3721,2499,5,0.06302521008403361
3721,2499,4,0.058823529411764705
3721,2948,1,0.06512605042016807
3721,2948,2,0.004201680672268907
3721,4871,0,0.058823529411764705
3721,899,5,0.0063025210084033615
3721,899,4,0.008403361344537815
3721,899,3,0.014705882352941176
3721,1415,1,0.01680672268907563
3721,5340,1,0.037815126050420166
3721,1592,2,0.025210084033613446
3721,1768,2,0.029411764705882353
3721,600,1,0.004201680672268907
3721,6237,2,0.01050420168067227
3721,1278,2,0.0021008403361344537
3721,5228,2,0.008403361344537815
3721,4168,2,0.025210084033613446
3721,3658,2,0.008403361344537815
3721,1705,2,0.018907563025210083
3721,1621,1,0.05042016806722689
3721,1621,0,0.0021008403361344537
3721,6419,2,0.0063025210084033615
3721,5482,2,0.0063025210084033615
3721,1067,2,0.004201680672268907
3721,5342,1,0.004201680672268907
3721,3528,2,0.0063025210084033615
3721,920,2,0.0021008403361344537
3721,5070,2,0.0021008403361344537
3722,5516,2,0.2
3722,6202,0,0.2
3722,3722,4,0.4
3722,4213,1,0.2
3723,3723,5,0.2
3723,3723,1,0.2
3723,2289,2,0.4
3723,4412,0,0.2
3724,2891,2,0.25
3724,3724,5,0.25
3724,4896,1,0.25
3724,180,3,0.25
3725,2949,1,1.0
3726,1389,0,0.125
3726,3726,4,0.16666666666666666
3726,3726,5,0.20833333333333334
3726,3726,3,0.20833333333333334
3726,2517,2,0.125
3726,5091,1,0.08333333333333333
3726,6024,2,0.041666666666666664
3726,4371,2,0.041666666666666664
3727,3727,0,0.15625
3727,3727,5,0.09375
3727,6337,0,0.09375
3727,6337,5,0.09375
3727,6337,4,0.15625
3727,6334,1,0.09375
3727,2807,2,0.0625
3727,3453,3,0.125
3727,6428,2,0.0625
3727,3721,3,0.03125
3727,809,1,0.03125
3728,3924,5,0.3333333333333333
3728,1624,1,0.3333333333333333
3728,62,3,0.16666666666666666
3728,393,2,0.16666666666666666
3729,3101,4,0.047619047619047616
3729,3729,5,0.14285714285714285
3729,3729,2,0.19047619047619047
3729,3729,4,0.09523809523809523
3729,1799,1,0.047619047619047616
3729,138,1,0.23809523809523808
3729,433,0,0.09523809523809523
3729,6055,1,0.047619047619047616
3729,4730,3,0.047619047619047616
3729,5827,0,0.047619047619047616
3730,6393,1,0.5
3730,4424,5,0.5
3731,3731,4,0.06666666666666667
3731,3731,5,0.1
3731,3731,3,0.03333333333333333
3731,956,0,0.03333333333333333
3731,1880,2,0.43333333333333335
3731,558,0,0.1
3731,3653,1,0.13333333333333333
3731,6191,2,0.03333333333333333
3731,460,5,0.03333333333333333
3731,183,3,0.03333333333333333
3732,2113,2,0.125
3732,2164,3,0.5
3732,3732,1,0.125
3732,3732,4,0.25
3733,3616,3,1.0
3734,3734,5,0.1111111111111111
3734,3734,1,0.16666666666666666
3734,3734,4,0.05555555555555555
3734,4203,0,0.16666666666666666
3734,2451,3,0.05555555555555555
3734,6355,3,0.05555555555555555
3734,5582,5,0.05555555555555555
3734,5441,2,0.16666666666666666
3734,4546,3,0.05555555555555555
3734,146,2,0.1111111111111111
3735,3735,4,0.20930232558139536
3735,3735,1,0.16279069767441862
3735,3735,5,0.11627906976744186
3735,1223,3,0.16279069767441862
3735,5272,0,0.16279069767441862
3735,3154,2,0.16279069767441862
3735,1450,2,0.023255813953488372
3736,926,2,0.023255813953488372
3736,6417,3,0.20930232558139536
3736,2787,2,0.046511627906976744
3736,5743,2,0.023255813953488372
3736,496,0,0.09302325581395349
3736,1696,0,0.11627906976744186
3736,3736,5,0.13953488372093023
3736,3736,4,0.11627906976744186
3736,707,1,0.06976744186046512
3736,3245,1,0.046511627906976744
3736,3044,5,0.046511627906976744
3736,5803,3,0.023255813953488372
3736,2937,2,0.046511627906976744
3737,363,5,0.14285714285714285
3737,363,4,0.14285714285714285
3737,1808,0,0.14285714285714285
3737,3737,5,0.14285714285714285
3737,3737,1,0.14285714285714285
3737,5134,2,0.14285714285714285
3737,4761,0,0.14285714285714285
3738,1409,4,0.12121212121212122
3738,1409,5,0.12121212121212122
3738,5702,3,0.12121212121212122
3738,4548,2,0.030303030303030304
3738,3472,1,0.15151515151515152
3738,4139,0,0.12121212121212122
3738,3738,4,0.06060606060606061
3738,3738,5,0.030303030303030304
3738,3330,2,0.06060606060606061
3738,4221,2,0.06060606060606061
3738,5587,3,0.06060606060606061
3738,5312,1,0.030303030303030304
3738,82,2,0.030303030303030304
3739,3069,3,0.16666666666666666
3739,3648,1,0.3333333333333333
3739,3739,4,0.16666666666666666
3739,2205,0,0.16666666666666666
3739,5059,0,0.16666666666666666
3740,5936,0,0.07692307692307693
3740,1516,3,0.23076923076923078
3740,3740,5,0.23076923076923078
3740,3740,4,0.07692307692307693
3740,2397,0,0.07692307692307693
3740,5353,4,0.07692307692307693
3740,228,2,0.07692307692307693
3740,4369,3,0.15384615384615385
3741,752,2,0.5
3741,2347,5,0.5
3742,3742,4,0.4
3742,3742,3,0.4
3742,1659,1,0.2
3743,1192,1,1.0
3744,3744,5,0.5
3744,5365,5,0.5
3745,3354,2,1.0
3746,3746,5,0.18840579710144928
3746,3746,2,0.21739130434782608
3746,3746,4,0.14492753623188406
3746,6124,0,0.10144927536231885
3746,548,5,0.014492753623188406
3746,3170,1,0.11594202898550725
3746,3618,3,0.08695652173913043
3746,1147,1,0.014492753623188406
3746,3689,0,0.043478260869565216
3746,1017,3,0.043478260869565216
3746,2765,3,0.014492753623188406
3746,85,3,0.014492753623188406
3747,3747,1,0.5
3747,1888,2,0.5
3748,4849,0,0.09615384615384616
3748,4849,3,0.1346153846153846
3748,3748,2,0.1346153846153846
3748,3748,5,0.19230769230769232
3748,3748,4,0.1346153846153846
3748,4274,0,0.038461538461538464
3748,4274,3,0.038461538461538464
3748,3016,1,0.057692307692307696
3748,4167,1,0.019230769230769232
3748,3415,1,0.019230769230769232
3748,3415,0,0.019230769230769232
3748,5394,2,0.019230769230769232
3748,1364,5,0.019230769230769232
3748,723,1,0.019230769230769232
3748,829,4,0.019230769230769232
3748,5934,1,0.019230769230769232
3748,6531,2,0.019230769230769232
3749,1096,0,1.0
3750,3750,4,0.3125
3750,3750,0,0.3125
3750,3750,3,0.0625
3750,3750,5,0.125
3750,3416,2,0.125
3750,5561,1,0.0625
3751,3751,4,0.18888888888888888
3751,3751,0,0.1388888888888889
3751,3751,2,0.12777777777777777
3751,3751,5,0.08888888888888889
3751,3146,3,0.19444444444444445
3751,5812,1,0.05
3751,632,5,0.08888888888888889
3751,2251,1,0.03333333333333333
3751,1646,1,0.027777777777777776
3751,785,1,0.022222222222222223
3751,3023,1,0.011111111111111112
3751,1000,1,0.005555555555555556
3751,6456,5,0.005555555555555556
3751,4296,1,0.005555555555555556
3751,5793,2,0.005555555555555556
3751,915,4,0.005555555555555556
3752,3752,5,0.19230769230769232
3752,3752,1,0.11538461538461539
3752,3752,4,0.07692307692307693
3752,5887,2,0.15384615384615385
3752,462,0,0.038461538461538464
3752,3769,5,0.038461538461538464
3752,3769,4,0.15384615384615385
3752,3769,1,0.038461538461538464
3752,5174,3,0.07692307692307693
3752,700,2,0.038461538461538464
3752,954,3,0.038461538461538464
3752,616,0,0.038461538461538464
3753,1662,3,1.0
3754,3754,4,0.3333333333333333
3754,3257,1,0.3333333333333333
3754,4355,2,0.3333333333333333
3755,3755,5,0.4
3755,3755,4,0.2
3755,2398,3,0.2
3755,5238,3,0.2
3756,5982,0,0.12
3756,5982,2,0.14545454545454545
3756,3756,5,0.18181818181818182
3756,3756,4,0.1781818181818182
3756,3756,3,0.08
3756,2090,1,0.16
3756,559,3,0.03272727272727273
3756,1843,3,0.07636363636363637
3756,4809,1,0.0036363636363636364
3756,55,3,0.007272727272727273
3756,5940,3,0.01090909090909091
3756,3489,3,0.0036363636363636364
3757,1311,3,1.0
3758,4919,2,0.027522935779816515
3758,1047,0,0.08256880733944955
3758,5985,4,0.12844036697247707
3758,5985,1,0.09174311926605505
3758,73,2,0.1651376146788991
3758,5785,5,0.09174311926605505
3758,1348,3,0.03669724770642202
3758,3758,4,0.06422018348623854
3758,3758,1,0.06422018348623854
3758,1407,5,0.03669724770642202
3758,1366,5,0.009174311926605505
3758,6247,3,0.009174311926605505
3758,2583,3,0.01834862385321101
3758,789,0,0.009174311926605505
3758,6120,0,0.009174311926605505
3758,602,0,0.06422018348623854
3758,5478,3,0.027522935779816515
3758,4686,3,0.03669724770642202
3758,4677,0,0.009174311926605505
3758,1,3,0.009174311926605505
3758,3131,5,0.009174311926605505
3759,3759,5,0.07692307692307693
3759,3759,0,0.19230769230769232
3759,3759,2,0.19230769230769232
3759,3759,4,0.11538461538461539
3759,4575,3,0.038461538461538464
3759,4575,0,0.038461538461538464
3759,5739,3,0.07692307692307693
3759,2820,1,0.07692307692307693
3759,5594,1,0.038461538461538464
3759,2941,3,0.038461538461538464
3759,1076,1,0.038461538461538464
3759,3791,0,0.038461538461538464
3759,3791,2,0.038461538461538464
3760,6545,0,1.0
3761,3346,5,0.3333333333333333
3761,3346,4,0.3333333333333333
3761,5550,3,0.3333333333333333
3762,3762,2,0.1706875753920386
3762,3762,4,0.16284680337756333
3762,3762,5,0.15983112183353437
3762,1991,0,0.16284680337756333
3762,1789,3,0.13208685162846803
3762,776,1,0.06755126658624849
3762,2090,1,0.012062726176115802
3762,3489,3,0.0012062726176115801
3762,4627,1,0.04101326899879373
3762,3515,5,0.0018094089264173703
3762,3515,2,0.0006031363088057901
3762,55,3,0.007237635705669481
3762,3931,1,0.022316043425814235
3762,1594,1,0.011459589867310011
3762,4972,1,0.008443908323281062
3762,6351,0,0.008443908323281062
3762,5940,3,0.016284680337756333
3762,1441,3,0.0006031363088057901
3762,4809,1,0.006031363088057901
3762,4658,1,0.0024125452352231603
3762,559,3,0.0006031363088057901
3762,3102,4,0.0012062726176115801
3762,3102,5,0.0006031363088057901
3762,3102,2,0.0006031363088057901
3762,2140,3,0.0006031363088057901
3762,5846,3,0.0006031363088057901
3763,1925,4,0.05555555555555555
3763,2238,2,0.2222222222222222
3763,3763,4,0.16666666666666666
3763,3763,0,0.2777777777777778
3763,3997,3,0.05555555555555555
3763,5130,0,0.05555555555555555
3763,6401,3,0.1111111111111111
3763,5069,1,0.05555555555555555
3764,2426,5,0.5
3764,2657,2,0.5
3765,1947,2,0.3333333333333333
3765,1947,0,0.3333333333333333
3765,3765,5,0.3333333333333333
3766,3766,4,0.12
3766,3766,0,0.24
3766,3766,3,0.06
3766,3766,5,0.14
3766,2738,1,0.24
3766,4807,2,0.14
3766,5031,3,0.02
3766,4440,3,0.04
3767,3767,5,0.2222222222222222
3767,3767,1,0.3333333333333333
3767,3767,4,0.1111111111111111
3767,3011,2,0.1111111111111111
3767,3157,3,0.1111111111111111
3767,5648,3,0.1111111111111111
3768,3768,4,0.13333333333333333
3768,4923,1,0.06666666666666667
3768,4419,2,0.26666666666666666
3768,6146,3,0.3333333333333333
3768,5488,5,0.13333333333333333
3768,1770,1,0.06666666666666667
3769,700,2,0.1927710843373494
3769,462,0,0.1927710843373494
3769,4099,3,0.10843373493975904
3769,3769,4,0.13253012048192772
3769,3769,5,0.14457831325301204
3769,3769,1,0.1566265060240964
3769,1738,3,0.024096385542168676
3769,2405,3,0.012048192771084338
3769,1581,3,0.012048192771084338
3769,616,0,0.012048192771084338
3769,2599,3,0.012048192771084338
3770,5269,3,0.1
3770,3770,4,0.2
3770,3770,5,0.1
3770,3770,0,0.1
3770,1800,4,0.1
3770,839,2,0.3
3770,4231,2,0.1
3771,1716,1,0.058823529411764705
3771,3771,0,0.17647058823529413
3771,3771,4,0.11764705882352941
3771,5354,2,0.23529411764705882
3771,2825,5,0.11764705882352941
3771,5930,3,0.17647058823529413
3771,1079,0,0.058823529411764705
3771,3182,2,0.058823529411764705
3772,5984,3,0.13428571428571429
3772,73,2,0.18285714285714286
3772,6566,0,0.017142857142857144
3772,3772,1,0.18857142857142858
3772,3772,5,0.1742857142857143
3772,3772,4,0.14857142857142858
3772,6603,4,0.002857142857142857
3772,5957,0,0.037142857142857144
3772,3466,0,0.06571428571428571
3772,800,3,0.02
3772,1047,3,0.025714285714285714
3772,4706,3,0.002857142857142857
3773,5096,3,0.5
3773,1347,1,0.5
3774,5112,4,1.0
3775,3775,4,0.3333333333333333
3775,3775,2,0.3333333333333333
3775,4841,4,0.3333333333333333
3776,5728,0,1.0
3777,6175,0,1.0
3778,1177,3,0.14285714285714285
3778,3778,5,0.2857142857142857
3778,3778,0,0.42857142857142855
3778,2361,4,0.14285714285714285
3779,1217,0,0.3333333333333333
3779,5081,3,0.3333333333333333
3779,367,1,0.3333333333333333
3780,2793,3,0.2
3780,3780,4,0.2
3780,3780,2,0.2
3780,574,1,0.2
3780,117,3,0.2
3781,3576,0,0.5
3781,4852,3,0.5
3782,2988,0,0.5
3782,3782,4,0.25
3782,6133,1,0.25
3783,2882,3,0.2
3783,4391,0,0.2
3783,1680,2,0.2
3783,3284,0,0.2
3783,3711,3,0.2
3784,6049,1,1.0
3785,3785,5,0.1111111111111111
3785,3785,4,0.2222222222222222
3785,3785,1,0.1111111111111111
3785,1550,2,0.3333333333333333
3785,3766,0,0.1111111111111111
3785,2738,4,0.1111111111111111
3786,400,3,0.10416666666666667
3786,1865,2,0.020833333333333332
3786,5358,3,0.10416666666666667
3786,1699,5,0.08333333333333333
3786,3786,1,0.125
3786,3786,4,0.08333333333333333
3786,3786,5,0.10416666666666667
3786,1686,5,0.020833333333333332
3786,2383,2,0.020833333333333332
3786,4003,2,0.020833333333333332
3786,4903,2,0.020833333333333332
3786,5494,2,0.08333333333333333
3786,6632,0,0.041666666666666664
3786,2704,0,0.0625
3786,3532,2,0.0625
3786,155,4,0.020833333333333332
3786,3016,3,0.020833333333333332
3787,3787,3,0.08333333333333333
3787,3787,5,0.08333333333333333
3787,4482,5,0.08333333333333333
3787,2496,1,0.16666666666666666
3787,4811,1,0.08333333333333333
3787,5149,2,0.08333333333333333
3787,6091,1,0.25
3787,6091,0,0.08333333333333333
3787,1208,0,0.08333333333333333
3788,1587,0,1.0
3789,3789,5,0.5
3789,3789,4,0.25
3789,676,2,0.25
3790,6111,0,1.0
3791,3791,0,0.10526315789473684
3791,3791,4,0.09210526315789473
3791,3791,2,0.18421052631578946
3791,3791,5,0.15789473684210525
3791,6070,3,0.02631578947368421
3791,5594,1,0.19736842105263158
3791,5134,0,0.013157894736842105
3791,5134,4,0.013157894736842105
3791,1297,3,0.013157894736842105
3791,5197,3,0.02631578947368421
3791,3815,0,0.06578947368421052
3791,3815,3,0.039473684210526314
3791,2394,3,0.013157894736842105
3791,1748,1,0.013157894736842105
3791,4574,3,0.039473684210526314
3792,1620,0,0.2727272727272727
3792,3792,4,0.2727272727272727
3792,3792,5,0.18181818181818182
3792,3792,1,0.09090909090909091
3792,6594,2,0.09090909090909091
3792,3989,2,0.09090909090909091
3793,1032,1,0.6666666666666666
3793,3793,4,0.3333333333333333
3794,3059,4,0.25
3794,6040,2,0.25
3794,3314,4,0.25
3794,1126,2,0.25
3795,3048,3,0.09090909090909091
3795,3048,0,0.045454545454545456
3795,6204,2,0.13636363636363635
3795,3795,5,0.2727272727272727
3795,3795,1,0.22727272727272727
3795,3795,3,0.045454545454545456
3795,4499,2,0.045454545454545456
3795,2614,0,0.09090909090909091
3795,1542,4,0.045454545454545456
3796,4849,3,0.2222222222222222
3796,3796,0,0.1111111111111111
3796,3796,4,0.1111111111111111
3796,3796,5,0.018518518518518517
3796,3796,2,0.14814814814814814
3796,944,1,0.037037037037037035
3796,5934,1,0.037037037037037035
3796,3214,4,0.018518518518518517
3796,3214,5,0.018518518518518517
3796,6016,1,0.037037037037037035
3796,978,5,0.1111111111111111
3796,3257,1,0.018518518518518517
3796,6531,2,0.018518518518518517
3796,3016,1,0.037037037037037035
3796,5241,0,0.018518518518518517
3796,723,1,0.037037037037037035
3797,3723,1,0.3333333333333333
3797,3797,3,0.3333333333333333
3797,4710,3,0.3333333333333333
3798,4736,2,0.3333333333333333
3798,3798,5,0.3333333333333333
3798,1042,0,0.3333333333333333
3799,5674,1,1.0
3800,2549,3,0.3333333333333333
3800,6304,0,0.1111111111111111
3800,6304,5,0.1111111111111111
3800,3527,4,0.1111111111111111
3800,3800,4,0.1111111111111111
3800,451,2,0.1111111111111111
3800,2701,2,0.1111111111111111
3801,3801,4,0.15778688524590165
3801,3801,3,0.09016393442622951
3801,3801,5,0.045081967213114756
3801,3801,0,0.1290983606557377
3801,127,1,0.09836065573770492
3801,6617,2,0.018442622950819672
3801,4006,2,0.1598360655737705
3801,5113,5,0.09221311475409837
3801,4650,3,0.004098360655737705
3801,4396,0,0.028688524590163935
3801,4396,3,0.014344262295081968
3801,4396,4,0.006147540983606557
3801,4396,5,0.006147540983606557
3801,6618,0,0.006147540983606557
3801,6497,5,0.02459016393442623
3801,687,3,0.06352459016393443
3801,1594,1,0.018442622950819672
3801,2891,5,0.006147540983606557
3801,4838,1,0.012295081967213115
3801,3444,3,0.0020491803278688526
3801,5200,1,0.0020491803278688526
3801,4265,3,0.0020491803278688526
3801,4658,1,0.0020491803278688526
3801,4856,1,0.004098360655737705
3801,1441,3,0.004098360655737705
3801,1838,2,0.0020491803278688526
3802,2264,1,1.0
3803,3699,2,1.0
3804,4576,4,0.5
3804,6010,2,0.5
3805,3915,0,1.0
3806,3679,1,0.2
3806,4369,1,0.2
3806,6589,5,0.4
3806,3806,4,0.2
3807,189,1,0.3076923076923077
3807,3238,3,0.07692307692307693
3807,3807,4,0.3076923076923077
3807,3807,0,0.07692307692307693
3807,6422,2,0.15384615384615385
3807,6297,3,0.07692307692307693
3808,3808,5,0.15151515151515152
3808,3808,4,0.12121212121212122
3808,3808,3,0.09090909090909091
3808,4497,0,0.15151515151515152
3808,3225,2,0.2727272727272727
3808,6055,1,0.09090909090909091
3808,5612,3,0.030303030303030304
3808,3461,3,0.06060606060606061
3808,1484,1,0.030303030303030304
3809,3809,4,0.6
3809,3811,1,0.2
3809,4200,2,0.2
3810,3810,1,0.11764705882352941
3810,3810,5,0.11764705882352941
3810,3810,4,0.15294117647058825
3810,2124,2,0.08235294117647059
3810,2124,3,0.10588235294117647
3810,5512,1,0.047058823529411764
3810,5512,4,0.07058823529411765
3810,5512,5,0.023529411764705882
3810,4611,3,0.058823529411764705
3810,5971,0,0.08235294117647059
3810,1340,3,0.047058823529411764
3810,2800,2,0.058823529411764705
3810,2493,3,0.011764705882352941
3810,6566,0,0.011764705882352941
3810,3348,2,0.011764705882352941
3811,3811,4,0.6666666666666666
3811,3809,0,0.16666666666666666
3811,1744,3,0.16666666666666666
3812,6301,3,1.0
3813,3813,1,0.20930232558139536
3813,3813,5,0.13953488372093023
3813,3813,4,0.09302325581395349
3813,752,2,0.2558139534883721
3813,752,0,0.023255813953488372
3813,5580,0,0.13953488372093023
3813,1248,3,0.09302325581395349
3813,2587,3,0.046511627906976744
3814,738,3,1.0
3815,5594,1,0.10638297872340426
3815,1748,1,0.0851063829787234
3815,1463,5,0.2127659574468085
3815,2964,3,0.0425531914893617
3815,3815,4,0.0851063829787234
3815,3815,0,0.1276595744680851
3815,3815,3,0.06382978723404255
3815,3815,5,0.02127659574468085
3815,5643,3,0.0425531914893617
3815,3791,2,0.10638297872340426
3815,5197,3,0.06382978723404255
3815,3737,3,0.02127659574468085
3815,363,3,0.02127659574468085
3816,5183,1,0.5
3816,975,1,0.5
3817,3817,4,0.8
3817,855,0,0.2
3818,3759,2,0.5
3818,3759,5,0.5
3819,1735,5,0.1864406779661017
3819,3819,1,0.288135593220339
3819,3819,4,0.11864406779661017
3819,5494,2,0.13559322033898305
3819,802,0,0.06779661016949153
3819,3542,3,0.03389830508474576
3819,2650,3,0.06779661016949153
3819,3786,3,0.01694915254237288
3819,1424,5,0.03389830508474576
3819,4514,3,0.01694915254237288
3819,2701,0,0.03389830508474576
3820,22,3,0.5
3820,732,1,0.5
3821,3821,5,0.3333333333333333
3821,2524,2,0.3333333333333333
3821,443,2,0.3333333333333333
3822,4672,3,0.5
3822,5255,0,0.5
3823,2896,2,1.0
3824,541,5,0.6666666666666666
3824,1714,3,0.3333333333333333
3825,679,2,0.16911764705882354
3825,4758,5,0.13970588235294118
3825,5284,0,0.029411764705882353
3825,3825,4,0.1323529411764706
3825,3825,1,0.1323529411764706
3825,5555,1,0.04411764705882353
3825,3905,3,0.014705882352941176
3825,6241,5,0.03676470588235294
3825,3954,3,0.08823529411764706
3825,787,4,0.007352941176470588
3825,787,1,0.007352941176470588
3825,74,0,0.0661764705882353
3825,1049,3,0.014705882352941176
3825,354,0,0.007352941176470588
3825,258,3,0.022058823529411766
3825,3318,0,0.029411764705882353
3825,5279,3,0.022058823529411766
3825,4477,0,0.014705882352941176
3825,6265,2,0.007352941176470588
3825,5736,3,0.014705882352941176
3826,3826,3,0.5
3826,4034,0,0.25
3826,4169,1,0.25
3827,3827,4,0.09090909090909091
3827,3827,0,0.09090909090909091
3827,3827,5,0.11363636363636363
3827,3088,2,0.022727272727272728
3827,5779,3,0.13636363636363635
3827,10,3,0.022727272727272728
3827,6292,1,0.06818181818181818
3827,6292,2,0.022727272727272728
3827,1985,0,0.06818181818181818
3827,1985,4,0.06818181818181818
3827,1985,5,0.09090909090909091
3827,4893,3,0.022727272727272728
3827,570,1,0.045454545454545456
3827,3984,2,0.09090909090909091
3827,4074,1,0.045454545454545456
3828,3828,0,0.5
3828,2209,2,0.5
3829,1180,2,1.0
3830,3830,1,0.6666666666666666
3830,6609,0,0.3333333333333333
3831,5616,3,0.3333333333333333
3831,3466,4,0.3333333333333333
3831,2112,4,0.3333333333333333
3832,3832,3,0.13333333333333333
3832,3832,4,0.2
3832,3832,5,0.06666666666666667
3832,2516,0,0.3333333333333333
3832,4975,2,0.06666666666666667
3832,4779,1,0.06666666666666667
3832,2621,1,0.06666666666666667
3832,4742,1,0.06666666666666667
3833,4212,0,0.3333333333333333
3833,3833,4,0.3333333333333333
3833,5491,2,0.3333333333333333
3834,4252,1,0.5
3834,6422,2,0.5
3835,3835,0,0.1111111111111111
3835,3835,5,0.05555555555555555
3835,5247,4,0.2222222222222222
3835,5247,0,0.16666666666666666
3835,3690,1,0.05555555555555555
3835,2771,1,0.05555555555555555
3835,5007,2,0.05555555555555555
3835,5113,2,0.1111111111111111
3835,6434,3,0.1111111111111111
3835,5537,2,0.05555555555555555
3836,6449,0,0.5
3836,5086,3,0.5
3837,4119,5,0.04016620498614958
3837,4119,4,0.029085872576177285
3837,4119,1,0.019390581717451522
3837,3837,4,0.12880886426592797
3837,3837,1,0.13988919667590027
3837,3837,5,0.14542936288088643
3837,4752,3,0.04986149584487535
3837,1022,3,0.05955678670360111
3837,1022,2,0.1329639889196676
3837,5740,3,0.023545706371191136
3837,4138,0,0.08448753462603878
3837,2823,0,0.01662049861495845
3837,5355,0,0.054016620498614956
3837,1506,2,0.023545706371191136
3837,3081,0,0.015235457063711912
3837,616,0,0.0013850415512465374
3837,462,0,0.0013850415512465374
3837,4284,3,0.0110803324099723
3837,183,3,0.008310249307479225
3837,4099,3,0.00554016620498615
3837,3413,5,0.0013850415512465374
3837,3413,4,0.0013850415512465374
3837,2945,3,0.0013850415512465374
3837,3319,3,0.0013850415512465374
3837,6622,4,0.0013850415512465374
3837,4905,3,0.002770083102493075
3838,3838,5,0.21052631578947367
3838,3838,4,0.18421052631578946
3838,3838,0,0.11842105263157894
3838,5643,1,0.17105263157894737
3838,1555,2,0.13157894736842105
3838,4745,0,0.013157894736842105
3838,4745,5,0.013157894736842105
3838,3922,3,0.02631578947368421
3838,1233,1,0.039473684210526314
3838,1784,1,0.013157894736842105
3838,3045,3,0.07894736842105263
3839,2398,3,0.75
3839,3839,4,0.25
3840,3840,4,0.5
3840,4411,2,0.25
3840,5192,1,0.25
3841,3778,0,0.5
3841,5968,5,0.5
3842,5259,1,1.0
3843,4535,3,0.25
3843,3843,4,0.25
3843,643,5,0.5
3844,3844,1,0.3333333333333333
3844,925,2,0.6666666666666666
3845,3845,1,0.12
3845,3845,4,0.12
3845,956,2,0.24
3845,4901,5,0.08
3845,4901,4,0.12
3845,5256,0,0.12
3845,5744,1,0.08
3845,4103,0,0.04
3845,6167,3,0.08
3846,3915,3,0.16666666666666666
3846,3846,4,0.16666666666666666
3846,3846,1,0.3333333333333333
3846,3846,5,0.16666666666666666
3846,514,2,0.16666666666666666
3847,1223,2,0.5
3847,4215,1,0.5
3848,3848,5,0.12631578947368421
3848,3848,0,0.17894736842105263
3848,3848,4,0.11578947368421053
3848,5409,2,0.07894736842105263
3848,3952,3,0.04736842105263158
3848,151,3,0.03684210526315789
3848,5268,2,0.05789473684210526
3848,520,0,0.05789473684210526
3848,520,4,0.021052631578947368
3848,520,5,0.042105263157894736
3848,1933,1,0.021052631578947368
3848,1535,1,0.13157894736842105
3848,204,1,0.005263157894736842
3848,3703,3,0.005263157894736842
3848,804,3,0.031578947368421054
3848,4813,1,0.031578947368421054
3848,3291,3,0.005263157894736842
3848,2540,1,0.005263157894736842
3849,3849,4,0.13793103448275862
3849,3849,5,0.05172413793103448
3849,3849,0,0.1206896551724138
3849,2407,5,0.10344827586206896
3849,2407,4,0.06896551724137931
3849,3365,1,0.034482758620689655
3849,2198,0,0.05172413793103448
3849,1787,1,0.034482758620689655
3849,2652,2,0.017241379310344827
3849,668,4,0.017241379310344827
3849,6401,3,0.08620689655172414
3849,3386,2,0.10344827586206896
3849,6338,1,0.06896551724137931
3849,4718,3,0.017241379310344827
3849,5130,0,0.017241379310344827
3849,2238,2,0.017241379310344827
3849,281,3,0.017241379310344827
3849,135,3,0.034482758620689655
3850,4575,4,0.125
3850,5691,2,0.375
3850,5820,5,0.125
3850,2052,1,0.375
3851,5752,4,0.5
3851,3753,2,0.25
3851,1662,4,0.25
3852,3852,4,0.5
3852,784,2,0.5
3853,3853,5,0.6666666666666666
3853,6178,0,0.3333333333333333
3854,2434,5,0.16666666666666666
3854,3045,3,0.16666666666666666
3854,3854,5,0.16666666666666666
3854,3854,1,0.16666666666666666
3854,1555,2,0.3333333333333333
3855,3855,4,0.12903225806451613
3855,3855,5,0.06451612903225806
3855,3855,1,0.12903225806451613
3855,5404,0,0.03225806451612903
3855,3350,3,0.0967741935483871
