from,to,action,p(s'a|s)
1279,56,1,0.10526315789473684
1279,814,0,0.03508771929824561
1279,1427,0,0.10526315789473684
1279,721,1,0.03508771929824561
1279,2618,3,0.03508771929824561
1279,2618,0,0.017543859649122806
1279,1295,5,0.017543859649122806
1280,1280,4,0.14285714285714285
1280,1280,5,0.14285714285714285
1280,1280,1,0.14285714285714285
1280,141,2,0.21428571428571427
1280,2231,0,0.07142857142857142
1280,699,0,0.2857142857142857
1281,310,0,0.07627118644067797
1281,872,2,0.025423728813559324
1281,872,5,0.00847457627118644
1281,981,1,0.0847457627118644
1281,1281,4,0.11016949152542373
1281,1281,5,0.13559322033898305
1281,1281,3,0.1440677966101695
1281,1281,2,0.15254237288135594
1281,663,2,0.00847457627118644
1281,1593,0,0.06779661016949153
1281,1593,5,0.025423728813559324
1281,1593,3,0.025423728813559324
1281,1593,2,0.01694915254237288
1281,1593,4,0.01694915254237288
1281,1188,0,0.025423728813559324
1281,1194,1,0.01694915254237288
1281,584,0,0.00847457627118644
1281,569,0,0.00847457627118644
1281,2340,5,0.01694915254237288
1281,2340,2,0.00847457627118644
1281,2340,3,0.00847457627118644
1281,816,1,0.00847457627118644
1282,1680,0,0.09090909090909091
1282,1282,1,0.09090909090909091
1282,1282,5,0.18181818181818182
1282,1282,4,0.15151515151515152
1282,783,0,0.030303030303030304
1282,2459,4,0.030303030303030304
1282,2459,1,0.06060606060606061
1282,1361,5,0.030303030303030304
1282,513,3,0.06060606060606061
1282,513,2,0.12121212121212122
1282,513,0,0.030303030303030304
1282,1195,2,0.06060606060606061
1282,1195,0,0.030303030303030304
1282,1911,3,0.030303030303030304
1283,1259,1,0.15
1283,1025,2,0.15
1283,1283,4,0.25
1283,1283,3,0.2
1283,1582,0,0.1
1283,1566,5,0.15
1284,1284,2,0.5
1284,1860,4,0.5
1285,369,1,0.007042253521126761
1285,2252,5,0.0528169014084507
1285,1983,5,0.014084507042253521
1285,1937,1,0.056338028169014086
1285,1804,0,0.03873239436619718
1285,439,3,0.03169014084507042
1285,1285,4,0.08450704225352113
1285,1285,2,0.07394366197183098
1285,887,0,0.045774647887323945
1285,242,3,0.02464788732394366
1285,2201,1,0.007042253521126761
1285,544,4,0.03873239436619718
1285,544,2,0.028169014084507043
1285,1553,0,0.035211267605633804
1285,1139,1,0.02464788732394366
1285,444,1,0.045774647887323945
1285,1389,3,0.07042253521126761
1285,860,2,0.04929577464788732
1285,860,4,0.028169014084507043
1285,1168,0,0.035211267605633804
1285,1617,5,0.05985915492957746
1285,909,4,0.03169014084507042
1285,909,2,0.017605633802816902
1285,2551,3,0.02464788732394366
1285,827,5,0.0035211267605633804
1285,208,5,0.01056338028169014
1285,1967,1,0.0035211267605633804
1285,1507,5,0.02112676056338028
1285,2676,1,0.014084507042253521
1285,826,1,0.01056338028169014
1285,2138,1,0.0035211267605633804
1285,1149,2,0.0035211267605633804
1285,575,5,0.0035211267605633804
1286,1286,5,0.17172148654421188
1286,1286,1,0.15719777872703972
1286,1286,4,0.16232379325074756
1286,1167,0,0.11191798376762067
1286,224,3,0.1554891072191371
1286,224,2,0.0051260145237078175
1286,37,2,0.16317812900469886
1286,37,0,0.01836821870995301
1286,609,0,0.01196070055531824
1286,902,0,0.03673643741990602
1286,2670,4,0.0008543357539513029
1286,2670,5,0.0017086715079026058
1286,2670,1,0.00042716787697565144
1286,2051,2,0.0008543357539513029
1286,799,3,0.0021358393848782574
1287,1287,0,0.3333333333333333
1287,733,3,0.3333333333333333
1287,77,2,0.3333333333333333
1288,1288,5,0.14814814814814814
1288,1288,0,0.09259259259259259
1288,1288,4,0.2037037037037037
1288,1818,1,0.1111111111111111
1288,642,3,0.14814814814814814
1288,2223,2,0.24074074074074073
1288,97,1,0.037037037037037035
1288,874,1,0.018518518518518517
1289,1690,0,0.25
1289,1289,4,0.25
1289,98,1,0.25
1289,2153,1,0.25
1290,1791,3,0.1111111111111111
1290,1290,4,0.1111111111111111
1290,1290,2,0.2222222222222222
1290,1377,5,0.1111111111111111
1290,222,5,0.1111111111111111
1290,1567,2,0.1111111111111111
1290,979,0,0.1111111111111111
1290,743,3,0.1111111111111111
1291,1291,4,0.25
1291,1291,0,0.25
1291,1539,3,0.25
1291,332,2,0.25
1292,1545,0,1.0
1293,1231,3,0.14285714285714285
1293,478,1,0.2857142857142857
1293,484,3,0.14285714285714285
1293,1293,4,0.14285714285714285
1293,1293,5,0.14285714285714285
1293,1504,3,0.14285714285714285
1294,2289,1,1.0
1295,1295,3,0.4
1295,1295,4,0.2
1295,1336,0,0.2
1295,2273,1,0.2
1296,336,5,0.5
1296,603,2,0.5
1297,1297,3,0.5
1297,209,5,0.5
1298,180,1,1.0
1299,2203,2,0.07017543859649122
1299,2203,0,0.07017543859649122
1299,259,1,0.07017543859649122
1299,259,4,0.08771929824561403
1299,259,5,0.017543859649122806
1299,1896,2,0.08771929824561403
1299,1896,0,0.07017543859649122
1299,1896,3,0.05263157894736842
1299,1299,4,0.05263157894736842
1299,1299,5,0.05263157894736842
1299,1299,1,0.07017543859649122
1299,916,0,0.03508771929824561
1299,916,3,0.017543859649122806
1299,916,2,0.03508771929824561
1299,25,4,0.05263157894736842
1299,25,5,0.05263157894736842
1299,25,1,0.03508771929824561
1299,862,0,0.03508771929824561
1299,409,0,0.017543859649122806
1299,680,0,0.017543859649122806
1300,319,2,0.2
1300,919,0,0.2
1300,1466,0,0.2
1300,864,4,0.2
1300,2354,3,0.2
1301,770,2,0.3333333333333333
1301,1301,4,0.3333333333333333
1301,617,1,0.3333333333333333
1302,743,5,0.125
1302,1150,3,0.25
1302,1150,2,0.125
1302,1150,4,0.125
1302,248,4,0.125
1302,1353,1,0.125
1302,1110,4,0.125
1303,864,1,0.3333333333333333
1303,1504,5,0.6666666666666666
1304,1304,1,0.2647058823529412
1304,1304,5,0.17647058823529413
1304,1304,4,0.058823529411764705
1304,1061,0,0.11764705882352941
1304,102,2,0.14705882352941177
1304,1448,3,0.23529411764705882
1305,1305,5,0.5
1305,1404,5,0.5
1306,99,5,0.2857142857142857
1306,1306,4,0.23809523809523808
1306,1306,2,0.047619047619047616
1306,1810,1,0.047619047619047616
1306,2286,3,0.14285714285714285
1306,275,1,0.047619047619047616
1306,1647,1,0.047619047619047616
1306,1595,0,0.14285714285714285
1308,1308,2,0.1875
1308,1308,4,0.28125
1308,1308,5,0.0625
1308,1660,1,0.15625
1308,168,0,0.25
1308,1662,5,0.03125
1308,1364,1,0.03125
1309,1383,4,0.5
1309,2193,3,0.5
1310,1310,3,0.25
1310,1310,2,0.15384615384615385
1310,1310,0,0.057692307692307696
1310,1310,4,0.057692307692307696
1310,1310,5,0.019230769230769232
1310,1537,5,0.09615384615384616
1310,500,0,0.09615384615384616
1310,1484,1,0.23076923076923078
1310,2352,0,0.038461538461538464
1311,1311,4,0.3333333333333333
1311,1710,1,0.3333333333333333
1311,139,5,0.3333333333333333
1312,295,5,1.0
1313,2162,1,0.06896551724137931
1313,1996,2,0.13793103448275862
1313,1313,4,0.10344827586206896
1313,1313,0,0.034482758620689655
1313,1313,5,0.034482758620689655
1313,2378,3,0.1724137931034483
1313,436,4,0.06896551724137931
1313,436,0,0.06896551724137931
1313,436,5,0.034482758620689655
1313,1076,1,0.10344827586206896
1313,86,2,0.10344827586206896
1313,2685,3,0.06896551724137931
1314,699,5,0.2
1314,1314,4,0.2
1314,1314,5,0.2
1314,1444,1,0.4
1315,1315,5,0.18181818181818182
1315,1315,4,0.13636363636363635
1315,1315,0,0.13636363636363635
1315,141,1,0.09090909090909091
1315,2438,2,0.13636363636363635
1315,2231,1,0.045454545454545456
1315,527,3,0.09090909090909091
1315,367,2,0.045454545454545456
1315,699,1,0.09090909090909091
1315,861,3,0.045454545454545456
1317,1816,3,0.2
1317,2405,0,0.2
1317,1317,2,0.2
1317,598,5,0.3
1317,2560,1,0.1
1318,1958,3,1.0
1319,2041,0,0.2857142857142857
1319,1319,4,0.2857142857142857
1319,1319,5,0.2857142857142857
1319,2267,2,0.14285714285714285
1320,1320,5,0.5
1320,129,5,0.5
1321,1321,5,0.3333333333333333
1321,1321,2,0.3333333333333333
1321,362,1,0.3333333333333333
1322,1322,5,0.2
1322,1322,4,0.4
1322,1559,2,0.1
1322,371,1,0.2
1322,1227,3,0.1
1323,2188,0,1.0
1324,1324,2,0.1111111111111111
1324,1324,5,0.1111111111111111
1324,2035,3,0.2222222222222222
1324,975,0,0.2222222222222222
1324,709,1,0.1111111111111111
1324,2476,1,0.2222222222222222
1325,124,0,0.8
1325,1325,2,0.2
1326,461,2,0.10256410256410256
1326,461,0,0.02564102564102564
1326,2543,0,0.10256410256410256
1326,12,3,0.05128205128205128
1326,1327,3,0.10256410256410256
1326,1327,2,0.02564102564102564
1326,1326,5,0.05128205128205128
1326,1326,1,0.07692307692307693
1326,1326,4,0.07692307692307693
1326,2151,0,0.02564102564102564
1326,807,1,0.15384615384615385
1326,807,5,0.10256410256410256
1326,1855,0,0.02564102564102564
1326,1503,2,0.07692307692307693
1327,461,2,0.07030716723549488
1327,461,0,0.008418657565415245
1327,482,5,0.1342434584755404
1327,2639,0,0.03845278725824801
1327,1327,3,0.08327645051194539
1327,1327,4,0.14425483503981798
1327,1327,2,0.08850967007963595
1327,2543,0,0.01911262798634812
1327,523,0,0.007508532423208191
1327,1710,1,0.07212741751990899
1327,1597,0,0.08850967007963595
1327,12,4,0.008873720136518772
1327,12,2,0.004095563139931741
1327,12,3,0.005460750853242321
1327,1855,3,0.07713310580204778
1327,1855,0,0.008418657565415245
1327,1489,5,0.005915813424345847
1327,145,5,0.007736063708759955
1327,424,1,0.04368600682593857
1327,1503,2,0.0036405005688282138
1327,1503,0,0.00022753128555176336
1327,807,1,0.04414106939704209
1327,1382,3,0.004323094425483504
1327,1382,0,0.00022753128555176336
1327,2664,5,0.007736063708759955
1327,2258,5,0.0009101251422070534
1327,2136,5,0.0004550625711035267
1327,2394,1,0.006598407281001138
1327,1326,1,0.0018202502844141069
1327,2463,5,0.0029579067121729237
1327,1883,5,0.006370875995449375
1327,1359,0,0.0015927189988623437
1327,2074,1,0.0011376564277588168
1327,338,0,0.0015927189988623437
1327,1455,5,0.00022753128555176336
1328,1328,1,0.5
1328,781,4,0.5
1329,1329,1,0.4
1329,1887,3,0.2
1329,1887,0,0.2
1329,1887,2,0.2
1330,2187,3,0.14953271028037382
1330,2187,4,0.13551401869158877
1330,1799,0,0.13551401869158877
1330,590,2,0.14485981308411214
1330,1756,1,0.0514018691588785
1330,1722,5,0.19158878504672897
1330,361,1,0.0514018691588785
1330,680,1,0.009345794392523364
1330,862,1,0.028037383177570093
1330,1330,3,0.028037383177570093
1330,1330,4,0.02336448598130841
1330,288,0,0.018691588785046728
1330,1890,2,0.014018691588785047
1330,1474,1,0.018691588785046728
1331,388,1,0.14285714285714285
1331,1186,1,0.14285714285714285
1331,1560,0,0.2857142857142857
1331,1331,5,0.14285714285714285
1331,1331,3,0.14285714285714285
1331,852,0,0.14285714285714285
1332,21,0,0.25
1332,1332,2,0.25
1332,1208,1,0.25
1332,1977,3,0.25
1333,1357,5,1.0
1334,1283,3,0.5
1334,1860,0,0.5
1335,1335,4,0.3333333333333333
1335,1335,2,0.16666666666666666
1335,1335,5,0.16666666666666666
1335,831,0,0.16666666666666666
1335,1336,0,0.16666666666666666
1336,505,1,0.18181818181818182
1336,1336,0,0.18181818181818182
1336,1336,4,0.09090909090909091
1336,2614,2,0.18181818181818182
1336,764,5,0.09090909090909091
1336,1465,3,0.18181818181818182
1336,1427,5,0.045454545454545456
1336,1335,1,0.045454545454545456
1337,1079,2,1.0
1338,1338,4,0.16666666666666666
1338,1338,2,0.16666666666666666
1338,1338,5,0.16666666666666666
1338,1485,5,0.16666666666666666
1338,1485,4,0.16666666666666666
1338,1529,3,0.16666666666666666
1339,1692,1,0.3333333333333333
1339,1339,4,0.16666666666666666
1339,800,0,0.16666666666666666
1339,2186,2,0.3333333333333333
1340,1237,5,0.5
1340,1237,4,0.5
1341,2597,4,0.1267605633802817
1341,2597,2,0.11267605633802817
1341,2597,5,0.08450704225352113
1341,1492,0,0.08450704225352113
1341,1341,2,0.014084507042253521
1341,1341,5,0.07042253521126761
1341,1341,4,0.056338028169014086
1341,2370,0,0.04225352112676056
1341,2481,3,0.15492957746478872
1341,2568,1,0.056338028169014086
1341,991,1,0.1267605633802817
1341,2441,3,0.014084507042253521
1341,1859,0,0.014084507042253521
1341,2189,1,0.014084507042253521
1341,2389,0,0.014084507042253521
1341,224,5,0.014084507042253521
1342,1342,2,0.25
1342,488,1,0.5
1342,1074,0,0.25
1343,1343,2,0.3333333333333333
1343,1343,3,0.3333333333333333
1343,521,0,0.3333333333333333
1344,1431,5,0.5
1344,455,4,0.5
1345,1345,5,0.2
1345,1345,1,0.2
1345,2599,3,0.1
1345,2434,2,0.1
1345,56,1,0.1
1345,335,2,0.1
1345,1279,3,0.2
1346,66,2,0.2727272727272727
1346,948,1,0.2727272727272727
1346,758,0,0.18181818181818182
1346,1346,3,0.09090909090909091
1346,1346,5,0.09090909090909091
1346,1346,4,0.09090909090909091
1347,1347,0,0.391304347826087
1347,1347,4,0.08695652173913043
1347,1347,5,0.13043478260869565
1347,1322,1,0.043478260869565216
1347,340,1,0.21739130434782608
1347,600,2,0.08695652173913043
1347,1381,3,0.043478260869565216
1348,1348,5,0.5
1348,1348,4,0.25
1348,2497,2,0.25
1349,2673,2,1.0
1350,1350,4,0.16666666666666666
1350,1350,3,0.5
1350,20,5,0.16666666666666666
1350,2506,2,0.16666666666666666
1351,1351,5,0.5
1351,1351,4,0.25
1351,406,1,0.25
1352,1352,5,0.3333333333333333
1352,1352,0,0.3333333333333333
1352,1486,0,0.3333333333333333
1353,1302,3,0.14285714285714285
1353,1302,2,0.14285714285714285
1353,1353,1,0.42857142857142855
1353,1150,0,0.14285714285714285
1353,1190,5,0.14285714285714285
1354,184,1,0.5
1354,1354,5,0.3333333333333333
1354,1800,1,0.16666666666666666
1355,1267,0,1.0
1356,1356,0,0.14285714285714285
1356,1356,5,0.14285714285714285
1356,1356,4,0.2571428571428571
1356,1844,3,0.17142857142857143
1356,2641,1,0.08571428571428572
1356,45,2,0.2
1357,435,0,1.0
1358,2626,1,0.2
1358,1358,5,0.2
1358,1358,4,0.4
1358,2225,1,0.2
1359,338,1,0.0375
1359,2543,1,0.0125
1359,523,5,0.16875
1359,523,4,0.11875
1359,523,0,0.11875
1359,2327,2,0.2
1359,1411,3,0.15625
1359,1382,1,0.0625
1359,1503,1,0.075
1359,1359,0,0.00625
1359,1359,4,0.01875
1359,2216,2,0.01875
1359,172,3,0.00625
1360,420,3,0.5
1360,2687,4,0.5
1361,1195,0,0.08985024958402663
1361,1195,2,0.18136439267886856
1361,1195,3,0.16306156405990016
1361,1361,5,0.16971713810316139
1361,1361,4,0.17637271214642264
1361,1361,1,0.15640599001663893
1361,2301,0,0.051580698835274545
1361,783,0,0.009983361064891847
1361,187,0,0.0016638935108153079
1362,2442,5,0.2
1362,2332,5,0.6
1362,725,0,0.2
1363,1363,4,0.1776765375854214
1363,1363,0,0.1674259681093394
1363,1363,5,0.15148063781321183
1363,1195,1,0.1082004555808656
1363,2310,2,0.16970387243735763
1363,536,3,0.1788154897494305
1363,2095,1,0.009111617312072893
1363,2301,1,0.03416856492027335
1363,783,1,0.003416856492027335
1364,1364,4,0.2
1364,1806,3,0.4
1364,1692,0,0.4
1365,1669,1,0.25
1365,1365,2,0.5
1365,1230,0,0.25
1366,1226,2,0.23809523809523808
1366,1226,3,0.2857142857142857
1366,1226,0,0.09523809523809523
1366,1366,5,0.14285714285714285
1366,1366,4,0.19047619047619047
1366,1366,1,0.047619047619047616
1367,1396,0,1.0
1368,224,2,0.17883690424136423
1368,224,3,0.007870572802798426
1368,1368,5,0.15872321818976826
1368,1368,1,0.16921731526016615
1368,1368,4,0.14779186707477043
1368,609,3,0.1635330126803673
1368,609,0,0.008307826847398338
1368,1167,0,0.08745080891998251
1368,902,0,0.04416265850459117
1368,458,0,0.0026235242675994755
1368,303,4,0.004372540445999125
1368,303,1,0.0013117621337997377
1368,303,5,0.0017490161783996502
1368,37,0,0.019239177962396152
1368,2553,0,0.00043725404459991256
1368,341,3,0.003060778312199388
1368,341,0,0.00043725404459991256
1368,799,2,0.0008745080891998251
1369,2395,0,0.15789473684210525
1369,752,2,0.15789473684210525
1369,1080,1,0.22807017543859648
1369,2542,4,0.17543859649122806
1369,2542,3,0.14035087719298245
1369,87,5,0.14035087719298245
1370,1050,2,0.5
1370,1303,3,0.5
1371,1371,5,0.14285714285714285
1371,1371,2,0.14285714285714285
1371,1371,4,0.14285714285714285
1371,1371,3,0.2857142857142857
1371,1141,1,0.14285714285714285
1371,1971,0,0.14285714285714285
1372,790,3,0.6666666666666666
1372,1372,4,0.3333333333333333
1373,1034,3,0.26666666666666666
1373,1373,0,0.2
1373,1373,5,0.1111111111111111
1373,1373,4,0.08888888888888889
1373,1463,2,0.15555555555555556
1373,930,1,0.15555555555555556
1373,1191,1,0.022222222222222223
1374,1374,5,0.2
1374,1374,4,0.2
1374,1374,3,0.2
1374,2435,0,0.2
1374,1635,5,0.2
1375,1375,3,0.3333333333333333
1375,1375,4,0.16666666666666666
1375,1375,2,0.16666666666666666
1375,2550,5,0.16666666666666666
1375,104,0,0.16666666666666666
1376,2127,3,1.0
1377,1567,5,1.0
1378,1378,4,0.25
1378,1378,5,0.125
1378,1378,1,0.0625
1378,2474,2,0.125
1378,1647,3,0.125
1378,1810,0,0.125
1378,74,0,0.0625
1378,2517,0,0.125
1379,690,3,0.25
1379,1379,1,0.25
1379,1379,4,0.25
1379,412,0,0.25
1380,2613,0,1.0
1381,1381,3,0.5
1381,340,1,0.25
1381,1747,5,0.25
1382,2394,1,0.05217391304347826
1382,1855,4,0.1391304347826087
1382,1855,3,0.12173913043478261
1382,1855,5,0.08695652173913043
1382,1855,0,0.008695652173913044
1382,1710,1,0.08695652173913043
1382,1382,4,0.05217391304347826
1382,1382,3,0.02608695652173913
1382,1382,5,0.06086956521739131
1382,1327,3,0.008695652173913044
1382,1327,2,0.06956521739130435
1382,424,1,0.034782608695652174
1382,523,0,0.05217391304347826
1382,1359,0,0.043478260869565216
1382,12,2,0.06956521739130435
1382,1326,1,0.017391304347826087
1382,2543,0,0.02608695652173913
1382,1597,0,0.02608695652173913
1382,2074,1,0.017391304347826087
1383,1383,2,0.25
1383,1383,5,0.25
1383,617,1,0.25
1383,532,4,0.25
1384,1384,4,0.3333333333333333
1384,1384,3,0.3333333333333333
1384,432,2,0.3333333333333333
1385,1054,4,0.25
1385,1054,5,0.25
1385,1385,3,0.25
1385,2018,1,0.25
1386,1386,3,0.3333333333333333
1386,2179,3,0.3333333333333333
1386,1803,0,0.3333333333333333
1387,2063,1,0.005632094272593363
1387,1387,4,0.16753314270860412
1387,1387,2,0.16805302833376656
1387,1387,3,0.1627242006758513
1387,1387,5,0.16506368598908241
1387,1387,0,0.047049649077203014
1387,2609,0,0.10969586690927996
1387,1434,1,0.1537561736417988
1387,577,0,0.005848713283077723
1387,683,0,0.007148427345983884
1387,1649,1,0.006281951304046443
1387,1189,0,4.332380209687202e-05
1387,2455,3,0.00030326661467810416
1387,2455,2,0.0002166190104843601
1387,2455,4,0.0002599428125812321
1387,2455,5,8.664760419374404e-05
1387,1933,1,0.00012997140629061605
1387,2023,0,8.664760419374404e-05
1387,2387,0,4.332380209687202e-05
1387,90,0,4.332380209687202e-05
1388,383,2,1.0
1389,369,1,0.010351966873706004
1389,2551,5,0.040372670807453416
1389,2551,3,0.034161490683229816
1389,2551,4,0.047619047619047616
1389,1389,5,0.034161490683229816
1389,1389,3,0.025879917184265012
1389,1389,4,0.020703933747412008
1389,242,4,0.015527950310559006
1389,242,5,0.017598343685300208
1389,242,3,0.009316770186335404
1389,1804,0,0.08178053830227744
1389,544,2,0.07971014492753623
1389,860,2,0.013457556935817806
1389,444,1,0.07453416149068323
1389,439,5,0.08281573498964803
1389,439,4,0.08074534161490683
1389,439,3,0.09006211180124224
1389,909,2,0.050724637681159424
1389,887,0,0.036231884057971016
1389,1285,2,0.039337474120082816
1389,1168,0,0.032091097308488616
1389,1553,0,0.013457556935817806
1389,2201,1,0.003105590062111801
1389,2676,1,0.009316770186335404
1389,1139,1,0.007246376811594203
1389,1967,1,0.005175983436853002
1389,826,1,0.015527950310559006
1389,1937,1,0.024844720496894408
1389,2138,1,0.003105590062111801
1389,1776,4,0.0010351966873706005
1390,709,0,0.13043478260869565
1390,1390,1,0.21739130434782608
1390,1390,5,0.21739130434782608
1390,1390,4,0.2608695652173913
1390,2476,2,0.13043478260869565
1390,1249,3,0.043478260869565216
1391,2364,1,1.0
1392,662,0,0.08333333333333333
1392,1392,3,0.16666666666666666
1392,1392,4,0.25
1392,1392,5,0.08333333333333333
1392,500,0,0.25
1392,1310,1,0.16666666666666666
1393,1393,5,0.5
1393,1480,4,0.5
1394,1394,4,0.5
1394,1531,1,0.5
1395,1868,0,0.2727272727272727
1395,1589,1,0.09090909090909091
1395,1395,3,0.18181818181818182
1395,1395,4,0.09090909090909091
1395,1395,2,0.09090909090909091
1395,1180,5,0.09090909090909091
1395,2106,1,0.09090909090909091
1395,1046,4,0.09090909090909091
1396,943,1,1.0
1397,1397,5,0.4
1397,370,2,0.4
1397,11,1,0.2
1398,1807,5,1.0
1399,197,0,1.0
1400,2469,0,0.13317191283292978
1400,1400,2,0.162227602905569
1400,1400,5,0.16707021791767554
1400,1400,4,0.17675544794188863
1400,1400,3,0.14043583535108958
1400,1400,0,0.021791767554479417
1400,407,1,0.15254237288135594
1400,1008,1,0.002421307506053269
1400,2340,0,0.009685230024213076
1400,2340,4,0.004842615012106538
1400,2340,2,0.004842615012106538
1400,113,0,0.009685230024213076
1400,2253,0,0.002421307506053269
1400,2160,0,0.002421307506053269
1400,524,0,0.002421307506053269
1400,1188,0,0.004842615012106538
1400,101,3,0.002421307506053269
1401,1401,4,0.3333333333333333
1401,1401,2,0.16666666666666666
1401,1485,0,0.16666666666666666
1401,382,0,0.16666666666666666
1401,2658,4,0.16666666666666666
1402,1402,2,0.19318181818181818
1402,1402,4,0.10227272727272728
1402,1402,5,0.10227272727272728
1402,107,0,0.14772727272727273
1402,2600,1,0.011363636363636364
1402,1719,3,0.19318181818181818
1402,116,1,0.06818181818181818
1402,905,5,0.045454545454545456
1402,658,1,0.10227272727272728
1402,891,0,0.03409090909090909
1403,68,2,1.0
1404,422,3,1.0
1405,29,3,0.125
1405,29,0,0.125
1405,29,2,0.125
1405,1405,4,0.125
1405,1405,5,0.125
1405,1405,1,0.125
1405,2437,1,0.125
1405,2437,4,0.125
1406,1406,1,0.34375
1406,1406,4,0.15625
1406,1406,5,0.0625
1406,1107,2,0.1875
1406,1107,0,0.03125
1406,1107,3,0.09375
1406,2363,3,0.03125
1406,2363,0,0.03125
1406,2241,5,0.03125
1406,2241,1,0.03125
1407,2365,3,1.0
1408,343,3,1.0
1409,1129,2,0.5
1409,1039,0,0.5
1410,1410,2,0.2
1410,1410,5,0.2
1410,1751,3,0.4
1410,2434,2,0.2
1411,2327,2,0.07650273224043716
1411,2680,5,0.01639344262295082
1411,2151,1,0.06557377049180328
1411,253,5,0.02185792349726776
1411,1277,2,0.060109289617486336
1411,523,0,0.12568306010928962
1411,1217,5,0.03278688524590164
1411,2639,1,0.09289617486338798
1411,1597,0,0.09836065573770492
1411,2001,4,0.09289617486338798
1411,2001,3,0.07103825136612021
1411,1411,3,0.07103825136612021
1411,1411,4,0.060109289617486336
1411,2430,5,0.04371584699453552
1411,1855,1,0.01639344262295082
1411,1382,1,0.02185792349726776
1411,461,1,0.00546448087431694
1411,2543,1,0.00546448087431694
1411,338,1,0.01092896174863388
1411,1503,1,0.01092896174863388
1412,1594,2,0.3333333333333333
1412,1412,5,0.3333333333333333
1412,1942,5,0.3333333333333333
1413,1413,0,0.5
1413,2229,5,0.5
1414,625,0,1.0
1415,84,2,0.5
1415,2212,1,0.5
1416,1416,2,0.16666666666666666
1416,1416,4,0.16666666666666666
1416,1560,0,0.16666666666666666
1416,645,1,0.16666666666666666
1416,1331,3,0.16666666666666666
1416,760,5,0.16666666666666666
1417,1091,2,0.5
1417,920,1,0.5
1418,1418,2,0.1875
1418,1418,4,0.3125
1418,1418,5,0.0625
1418,1418,3,0.125
1418,594,0,0.25
1418,888,2,0.0625
1419,1419,4,0.3333333333333333
1419,763,3,0.3333333333333333
1419,2248,0,0.3333333333333333
1420,2466,2,1.0
1421,1421,4,0.4
1421,1421,5,0.2
1421,1851,5,0.2
1421,1577,4,0.2
1422,1422,4,0.3333333333333333
1422,2375,2,0.3333333333333333
1422,501,1,0.3333333333333333
1423,2301,2,0.12944983818770225
1423,2301,0,0.006472491909385114
1423,699,5,0.003236245954692557
1423,2222,1,0.09061488673139159
1423,1423,2,0.042071197411003236
1423,1423,4,0.1779935275080906
1423,1423,3,0.13915857605177995
1423,2095,0,0.019417475728155338
1423,1361,1,0.05825242718446602
1423,1732,5,0.1488673139158576
1423,783,3,0.03559870550161812
1423,364,1,0.019417475728155338
1423,1195,0,0.045307443365695796
1423,1592,0,0.012944983818770227
1423,2231,5,0.003236245954692557
1423,842,0,0.003236245954692557
1423,1363,0,0.04854368932038835
1423,62,0,0.003236245954692557
1423,417,0,0.003236245954692557
1423,187,0,0.006472491909385114
1423,1770,5,0.003236245954692557
1424,655,4,1.0
1425,323,0,1.0
1426,947,5,1.0
1427,1042,1,0.11711711711711711
1427,1427,4,0.12612612612612611
1427,1427,5,0.19369369369369369
1427,1427,0,0.17567567567567569
1427,2175,3,0.22522522522522523
1427,1960,2,0.13513513513513514
1427,2618,1,0.018018018018018018
1427,1997,1,0.009009009009009009
1428,1715,5,0.25
1428,1428,5,0.25
1428,322,1,0.5
1429,1429,4,0.2
1429,1429,5,0.1
1429,2233,1,0.2
1429,1015,2,0.4
1429,60,1,0.1
1430,254,1,0.25
1430,137,2,0.75
1431,753,3,0.125
1431,2444,0,0.125
1431,1431,4,0.125
1431,1431,3,0.125
1431,1431,2,0.125
1431,302,0,0.125
1431,2420,3,0.125
1431,2420,4,0.125
1432,1175,3,1.0
1433,2132,0,1.0
1434,1434,4,0.16759976176295413
1434,1434,1,0.17069684335914234
1434,1434,5,0.16676593210244192
1434,1387,2,0.16605122096486002
1434,1387,3,0.1658129839189994
1434,1387,0,0.1284097677188803
1434,683,0,0.018820726622989874
1434,577,0,0.01405598570577725
1434,2023,0,0.00011911852293031566
1434,2455,3,0.00023823704586063132
1434,2455,2,0.00011911852293031566
1434,1933,5,0.00035735556879094697
1434,1933,4,0.00047647409172126264
1434,1933,1,0.00023823704586063132
1434,90,0,0.00011911852293031566
1434,2387,0,0.00011911852293031566
1435,1228,1,0.08333333333333333
1435,1280,1,0.08333333333333333
1435,1435,3,0.16666666666666666
1435,1435,5,0.16666666666666666
1435,1435,2,0.08333333333333333
1435,973,0,0.16666666666666666
1435,141,2,0.08333333333333333
1435,670,0,0.08333333333333333
1435,1166,4,0.08333333333333333
1436,1436,1,0.16666666666666666
1436,187,0,0.3333333333333333
1436,187,2,0.16666666666666666
1436,1809,0,0.16666666666666666
1436,385,0,0.16666666666666666
1437,905,4,0.125
1437,905,3,0.25
1437,1466,0,0.25
1437,463,5,0.125
1437,300,3,0.125
1437,1703,1,0.125
1438,2242,0,0.25
1438,1438,0,0.25
1438,1264,2,0.25
1438,1644,2,0.25
1439,2246,0,0.2
1439,2243,2,0.2
1439,1470,5,0.4
1439,1439,4,0.2
1440,2221,1,0.045454545454545456
1440,1440,5,0.22727272727272727
1440,1440,2,0.09090909090909091
1440,1440,4,0.18181818181818182
1440,393,3,0.22727272727272727
1440,1534,1,0.045454545454545456
